[80, 83, 84, 76] : 287 => [75] : 287 : 1.0 : 34.30662020905923
[75] : 287 => [80, 83, 84, 24] : 287 : 1.0 : 34.30662020905923
[83] : 287 => [80, 84, 24, 75] : 287 : 1.0 : 34.30662020905923
[84] : 287 => [80, 83, 24, 75] : 287 : 1.0 : 34.30662020905923
[83, 75] : 287 => [80, 84, 24] : 287 : 1.0 : 34.30662020905923
[84, 75] : 287 => [80, 83, 24] : 287 : 1.0 : 34.30662020905923
[80, 75] : 287 => [83, 84, 24] : 287 : 1.0 : 34.30662020905923
[24, 75] : 287 => [80, 83, 84] : 287 : 1.0 : 34.30662020905923
[83, 84] : 287 => [80, 24, 75] : 287 : 1.0 : 34.30662020905923
[80, 83] : 287 => [84, 24, 75] : 287 : 1.0 : 34.30662020905923
[83, 24] : 287 => [80, 84, 75] : 287 : 1.0 : 34.30662020905923
[80, 84] : 287 => [83, 24, 75] : 287 : 1.0 : 34.30662020905923
[84, 24] : 287 => [80, 83, 75] : 287 : 1.0 : 34.30662020905923
[80, 83, 75] : 287 => [84, 24] : 287 : 1.0 : 34.30662020905923
[83, 24, 75] : 287 => [80, 84] : 287 : 1.0 : 34.30662020905923
[80, 84, 75] : 287 => [83, 24] : 287 : 1.0 : 34.30662020905923
[84, 24, 75] : 287 => [80, 83] : 287 : 1.0 : 34.30662020905923
[80, 24, 75] : 287 => [83, 84] : 287 : 1.0 : 34.30662020905923
[80, 83, 84] : 287 => [24, 75] : 287 : 1.0 : 34.30662020905923
[83, 84, 24] : 287 => [80, 75] : 287 : 1.0 : 34.30662020905923
[80, 83, 24] : 287 => [84, 75] : 287 : 1.0 : 34.30662020905923
[80, 84, 24] : 287 => [83, 75] : 287 : 1.0 : 34.30662020905923
[80, 83, 24, 75] : 287 => [84] : 287 : 1.0 : 34.30662020905923
[80, 84, 24, 75] : 287 => [83] : 287 : 1.0 : 34.30662020905923
[80, 83, 84, 24] : 287 => [75] : 287 : 1.0 : 34.30662020905923
[75] : 287 => [83, 20, 84, 76] : 287 : 1.0 : 34.30662020905923
[83] : 287 => [20, 84, 75, 76] : 287 : 1.0 : 34.30662020905923
[84] : 287 => [83, 20, 75, 76] : 287 : 1.0 : 34.30662020905923
[83, 75] : 287 => [20, 84, 76] : 287 : 1.0 : 34.30662020905923
[84, 75] : 287 => [83, 20, 76] : 287 : 1.0 : 34.30662020905923
[20, 75] : 287 => [83, 84, 76] : 287 : 1.0 : 34.30662020905923
[75, 76] : 287 => [83, 20, 84] : 287 : 1.0 : 34.30662020905923
[83, 84] : 287 => [20, 75, 76] : 287 : 1.0 : 34.30662020905923
[83, 20] : 287 => [84, 75, 76] : 287 : 1.0 : 34.30662020905923
[83, 76] : 287 => [20, 84, 75] : 287 : 1.0 : 34.30662020905923
[20, 84] : 287 => [83, 75, 76] : 287 : 1.0 : 34.30662020905923
[84, 76] : 287 => [83, 20, 75] : 287 : 1.0 : 34.30662020905923
[83, 20, 75] : 287 => [84, 76] : 287 : 1.0 : 34.30662020905923
[83, 75, 76] : 287 => [20, 84] : 287 : 1.0 : 34.30662020905923
[20, 84, 75] : 287 => [83, 76] : 287 : 1.0 : 34.30662020905923
[84, 75, 76] : 287 => [83, 20] : 287 : 1.0 : 34.30662020905923
[20, 75, 76] : 287 => [83, 84] : 287 : 1.0 : 34.30662020905923
[83, 20, 84] : 287 => [75, 76] : 287 : 1.0 : 34.30662020905923
[83, 84, 76] : 287 => [20, 75] : 287 : 1.0 : 34.30662020905923
[83, 20, 76] : 287 => [84, 75] : 287 : 1.0 : 34.30662020905923
[20, 84, 76] : 287 => [83, 75] : 287 : 1.0 : 34.30662020905923
[83, 20, 75, 76] : 287 => [84] : 287 : 1.0 : 34.30662020905923
[20, 84, 75, 76] : 287 => [83] : 287 : 1.0 : 34.30662020905923
[83, 20, 84, 76] : 287 => [75] : 287 : 1.0 : 34.30662020905923
[75] : 287 => [83, 20, 84, 24] : 287 : 1.0 : 34.30662020905923
[83] : 287 => [20, 84, 24, 75] : 287 : 1.0 : 34.30662020905923
[84] : 287 => [83, 20, 24, 75] : 287 : 1.0 : 34.30662020905923
[83, 75] : 287 => [20, 84, 24] : 287 : 1.0 : 34.30662020905923
[84, 75] : 287 => [83, 20, 24] : 287 : 1.0 : 34.30662020905923
[20, 75] : 287 => [83, 84, 24] : 287 : 1.0 : 34.30662020905923
[24, 75] : 287 => [83, 20, 84] : 287 : 1.0 : 34.30662020905923
[83, 84] : 287 => [20, 24, 75] : 287 : 1.0 : 34.30662020905923
[83, 20] : 287 => [84, 24, 75] : 287 : 1.0 : 34.30662020905923
[83, 24] : 287 => [20, 84, 75] : 287 : 1.0 : 34.30662020905923
[20, 84] : 287 => [83, 24, 75] : 287 : 1.0 : 34.30662020905923
[84, 24] : 287 => [83, 20, 75] : 287 : 1.0 : 34.30662020905923
[83, 20, 75] : 287 => [84, 24] : 287 : 1.0 : 34.30662020905923
[83, 24, 75] : 287 => [20, 84] : 287 : 1.0 : 34.30662020905923
[20, 84, 75] : 287 => [83, 24] : 287 : 1.0 : 34.30662020905923
[84, 24, 75] : 287 => [83, 20] : 287 : 1.0 : 34.30662020905923
[20, 24, 75] : 287 => [83, 84] : 287 : 1.0 : 34.30662020905923
[83, 20, 84] : 287 => [24, 75] : 287 : 1.0 : 34.30662020905923
[83, 84, 24] : 287 => [20, 75] : 287 : 1.0 : 34.30662020905923
[83, 20, 24] : 287 => [84, 75] : 287 : 1.0 : 34.30662020905923
[20, 84, 24] : 287 => [83, 75] : 287 : 1.0 : 34.30662020905923
[83, 20, 24, 75] : 287 => [84] : 287 : 1.0 : 34.30662020905923
[20, 84, 24, 75] : 287 => [83] : 287 : 1.0 : 34.30662020905923
[83, 20, 84, 24] : 287 => [75] : 287 : 1.0 : 34.30662020905923
[75] : 287 => [83, 84, 24, 76] : 287 : 1.0 : 34.30662020905923
[83] : 287 => [84, 24, 75, 76] : 287 : 1.0 : 34.30662020905923
[84] : 287 => [83, 24, 75, 76] : 287 : 1.0 : 34.30662020905923
[83, 75] : 287 => [84, 24, 76] : 287 : 1.0 : 34.30662020905923
[84, 75] : 287 => [83, 24, 76] : 287 : 1.0 : 34.30662020905923
[75, 76] : 287 => [83, 84, 24] : 287 : 1.0 : 34.30662020905923
[24, 75] : 287 => [83, 84, 76] : 287 : 1.0 : 34.30662020905923
[83, 84] : 287 => [24, 75, 76] : 287 : 1.0 : 34.30662020905923
[83, 76] : 287 => [84, 24, 75] : 287 : 1.0 : 34.30662020905923
[83, 24] : 287 => [84, 75, 76] : 287 : 1.0 : 34.30662020905923
[84, 76] : 287 => [83, 24, 75] : 287 : 1.0 : 34.30662020905923
[84, 24] : 287 => [83, 75, 76] : 287 : 1.0 : 34.30662020905923
[83, 75, 76] : 287 => [84, 24] : 287 : 1.0 : 34.30662020905923
[83, 24, 75] : 287 => [84, 76] : 287 : 1.0 : 34.30662020905923
[84, 75, 76] : 287 => [83, 24] : 287 : 1.0 : 34.30662020905923
[84, 24, 75] : 287 => [83, 76] : 287 : 1.0 : 34.30662020905923
[24, 75, 76] : 287 => [83, 84] : 287 : 1.0 : 34.30662020905923
[83, 84, 76] : 287 => [24, 75] : 287 : 1.0 : 34.30662020905923
[83, 84, 24] : 287 => [75, 76] : 287 : 1.0 : 34.30662020905923
[83, 24, 76] : 287 => [84, 75] : 287 : 1.0 : 34.30662020905923
[84, 24, 76] : 287 => [83, 75] : 287 : 1.0 : 34.30662020905923
[83, 24, 75, 76] : 287 => [84] : 287 : 1.0 : 34.30662020905923
[84, 24, 75, 76] : 287 => [83] : 287 : 1.0 : 34.30662020905923
[83, 84, 24, 76] : 287 => [75] : 287 : 1.0 : 34.30662020905923
[75] : 287 => [81, 82, 83, 78] : 287 : 1.0 : 34.30662020905923
[83] : 287 => [81, 82, 75, 78] : 287 : 1.0 : 34.30662020905923
[83, 75] : 287 => [81, 82, 78] : 287 : 1.0 : 34.30662020905923
[82, 75] : 287 => [81, 83, 78] : 287 : 1.0 : 34.30662020905923
[75, 78] : 287 => [81, 82, 83] : 287 : 1.0 : 34.30662020905923
[81, 75] : 287 => [82, 83, 78] : 287 : 1.0 : 34.30662020905923
[82, 83] : 287 => [81, 75, 78] : 287 : 1.0 : 34.30662020905923
[83, 78] : 287 => [81, 82, 75] : 287 : 1.0 : 34.30662020905923
[81, 83] : 287 => [82, 75, 78] : 287 : 1.0 : 34.30662020905923
[82, 78] : 287 => [81, 83, 75] : 287 : 1.0 : 34.30662020905923
[81, 82] : 287 => [83, 75, 78] : 287 : 1.0 : 34.30662020905923
[83, 75, 78] : 287 => [81, 82] : 287 : 1.0 : 34.30662020905923
[81, 83, 75] : 287 => [82, 78] : 287 : 1.0 : 34.30662020905923
[82, 75, 78] : 287 => [81, 83] : 287 : 1.0 : 34.30662020905923
[81, 82, 75] : 287 => [83, 78] : 287 : 1.0 : 34.30662020905923
[81, 75, 78] : 287 => [82, 83] : 287 : 1.0 : 34.30662020905923
[82, 83, 78] : 287 => [81, 75] : 287 : 1.0 : 34.30662020905923
[81, 82, 83] : 287 => [75, 78] : 287 : 1.0 : 34.30662020905923
[81, 83, 78] : 287 => [82, 75] : 287 : 1.0 : 34.30662020905923
[81, 82, 78] : 287 => [83, 75] : 287 : 1.0 : 34.30662020905923
[81, 82, 75, 78] : 287 => [83] : 287 : 1.0 : 34.30662020905923
[81, 82, 83, 78] : 287 => [75] : 287 : 1.0 : 34.30662020905923
[75] : 287 => [82, 83, 77, 78] : 287 : 1.0 : 34.30662020905923
[83] : 287 => [82, 75, 77, 78] : 287 : 1.0 : 34.30662020905923
[83, 75] : 287 => [82, 77, 78] : 287 : 1.0 : 34.30662020905923
[82, 75] : 287 => [83, 77, 78] : 287 : 1.0 : 34.30662020905923
[75, 78] : 287 => [82, 83, 77] : 287 : 1.0 : 34.30662020905923
[75, 77] : 287 => [82, 83, 78] : 287 : 1.0 : 34.30662020905923
[82, 83] : 287 => [75, 77, 78] : 287 : 1.0 : 34.30662020905923
[83, 78] : 287 => [82, 75, 77] : 287 : 1.0 : 34.30662020905923
[83, 77] : 287 => [82, 75, 78] : 287 : 1.0 : 34.30662020905923
[82, 78] : 287 => [83, 75, 77] : 287 : 1.0 : 34.30662020905923
[82, 77] : 287 => [83, 75, 78] : 287 : 1.0 : 34.30662020905923
[77, 78] : 287 => [82, 83, 75] : 287 : 1.0 : 34.30662020905923
[82, 83, 75] : 287 => [77, 78] : 287 : 1.0 : 34.30662020905923
[83, 75, 78] : 287 => [82, 77] : 287 : 1.0 : 34.30662020905923
[83, 75, 77] : 287 => [82, 78] : 287 : 1.0 : 34.30662020905923
[82, 75, 78] : 287 => [83, 77] : 287 : 1.0 : 34.30662020905923
[82, 75, 77] : 287 => [83, 78] : 287 : 1.0 : 34.30662020905923
[75, 77, 78] : 287 => [82, 83] : 287 : 1.0 : 34.30662020905923
[82, 83, 78] : 287 => [75, 77] : 287 : 1.0 : 34.30662020905923
[82, 83, 77] : 287 => [75, 78] : 287 : 1.0 : 34.30662020905923
[83, 77, 78] : 287 => [82, 75] : 287 : 1.0 : 34.30662020905923
[82, 77, 78] : 287 => [83, 75] : 287 : 1.0 : 34.30662020905923
[82, 75, 77, 78] : 287 => [83] : 287 : 1.0 : 34.30662020905923
[82, 83, 77, 78] : 287 => [75] : 287 : 1.0 : 34.30662020905923
[75] : 287 => [80, 82, 83, 78] : 287 : 1.0 : 34.30662020905923
[83] : 287 => [80, 82, 75, 78] : 287 : 1.0 : 34.30662020905923
[83, 75] : 287 => [80, 82, 78] : 287 : 1.0 : 34.30662020905923
[82, 75] : 287 => [80, 83, 78] : 287 : 1.0 : 34.30662020905923
[75, 78] : 287 => [80, 82, 83] : 287 : 1.0 : 34.30662020905923
[80, 75] : 287 => [82, 83, 78] : 287 : 1.0 : 34.30662020905923
[82, 83] : 287 => [80, 75, 78] : 287 : 1.0 : 34.30662020905923
[83, 78] : 287 => [80, 82, 75] : 287 : 1.0 : 34.30662020905923
[80, 83] : 287 => [82, 75, 78] : 287 : 1.0 : 34.30662020905923
[82, 78] : 287 => [80, 83, 75] : 287 : 1.0 : 34.30662020905923
[80, 82] : 287 => [83, 75, 78] : 287 : 1.0 : 34.30662020905923
[83, 75, 78] : 287 => [80, 82] : 287 : 1.0 : 34.30662020905923
[80, 83, 75] : 287 => [82, 78] : 287 : 1.0 : 34.30662020905923
[82, 75, 78] : 287 => [80, 83] : 287 : 1.0 : 34.30662020905923
[80, 82, 75] : 287 => [83, 78] : 287 : 1.0 : 34.30662020905923
[80, 75, 78] : 287 => [82, 83] : 287 : 1.0 : 34.30662020905923
[82, 83, 78] : 287 => [80, 75] : 287 : 1.0 : 34.30662020905923
[80, 82, 83] : 287 => [75, 78] : 287 : 1.0 : 34.30662020905923
[80, 83, 78] : 287 => [82, 75] : 287 : 1.0 : 34.30662020905923
[80, 82, 78] : 287 => [83, 75] : 287 : 1.0 : 34.30662020905923
[80, 82, 75, 78] : 287 => [83] : 287 : 1.0 : 34.30662020905923
[80, 82, 83, 78] : 287 => [75] : 287 : 1.0 : 34.30662020905923
[75] : 287 => [82, 83, 20, 78] : 287 : 1.0 : 34.30662020905923
[83] : 287 => [82, 20, 75, 78] : 287 : 1.0 : 34.30662020905923
[83, 75] : 287 => [82, 20, 78] : 287 : 1.0 : 34.30662020905923
[82, 75] : 287 => [83, 20, 78] : 287 : 1.0 : 34.30662020905923
[75, 78] : 287 => [82, 83, 20] : 287 : 1.0 : 34.30662020905923
[20, 75] : 287 => [82, 83, 78] : 287 : 1.0 : 34.30662020905923
[82, 83] : 287 => [20, 75, 78] : 287 : 1.0 : 34.30662020905923
[83, 78] : 287 => [82, 20, 75] : 287 : 1.0 : 34.30662020905923
[83, 20] : 287 => [82, 75, 78] : 287 : 1.0 : 34.30662020905923
[82, 78] : 287 => [83, 20, 75] : 287 : 1.0 : 34.30662020905923
[82, 20] : 287 => [83, 75, 78] : 287 : 1.0 : 34.30662020905923
[83, 75, 78] : 287 => [82, 20] : 287 : 1.0 : 34.30662020905923
[83, 20, 75] : 287 => [82, 78] : 287 : 1.0 : 34.30662020905923
[82, 75, 78] : 287 => [83, 20] : 287 : 1.0 : 34.30662020905923
[82, 20, 75] : 287 => [83, 78] : 287 : 1.0 : 34.30662020905923
[20, 75, 78] : 287 => [82, 83] : 287 : 1.0 : 34.30662020905923
[82, 83, 78] : 287 => [20, 75] : 287 : 1.0 : 34.30662020905923
[82, 83, 20] : 287 => [75, 78] : 287 : 1.0 : 34.30662020905923
[83, 20, 78] : 287 => [82, 75] : 287 : 1.0 : 34.30662020905923
[82, 20, 78] : 287 => [83, 75] : 287 : 1.0 : 34.30662020905923
[82, 20, 75, 78] : 287 => [83] : 287 : 1.0 : 34.30662020905923
[82, 83, 20, 78] : 287 => [75] : 287 : 1.0 : 34.30662020905923
[75] : 287 => [82, 83, 76, 78] : 287 : 1.0 : 34.30662020905923
[83] : 287 => [82, 75, 76, 78] : 287 : 1.0 : 34.30662020905923
[83, 75] : 287 => [82, 76, 78] : 287 : 1.0 : 34.30662020905923
[82, 75] : 287 => [83, 76, 78] : 287 : 1.0 : 34.30662020905923
[75, 78] : 287 => [82, 83, 76] : 287 : 1.0 : 34.30662020905923
[75, 76] : 287 => [82, 83, 78] : 287 : 1.0 : 34.30662020905923
[82, 83] : 287 => [75, 76, 78] : 287 : 1.0 : 34.30662020905923
[83, 78] : 287 => [82, 75, 76] : 287 : 1.0 : 34.30662020905923
[83, 76] : 287 => [82, 75, 78] : 287 : 1.0 : 34.30662020905923
[82, 78] : 287 => [83, 75, 76] : 287 : 1.0 : 34.30662020905923
[83, 75, 76] : 287 => [82, 78] : 287 : 1.0 : 34.30662020905923
[82, 75, 78] : 287 => [83, 76] : 287 : 1.0 : 34.30662020905923
[82, 75, 76] : 287 => [83, 78] : 287 : 1.0 : 34.30662020905923
[75, 76, 78] : 287 => [82, 83] : 287 : 1.0 : 34.30662020905923
[82, 83, 78] : 287 => [75, 76] : 287 : 1.0 : 34.30662020905923
[82, 83, 76] : 287 => [75, 78] : 287 : 1.0 : 34.30662020905923
[83, 76, 78] : 287 => [82, 75] : 287 : 1.0 : 34.30662020905923
[82, 76, 78] : 287 => [83, 75] : 287 : 1.0 : 34.30662020905923
[82, 75, 76, 78] : 287 => [83] : 287 : 1.0 : 34.30662020905923
[82, 83, 76, 78] : 287 => [75] : 287 : 1.0 : 34.30662020905923
[75] : 287 => [82, 83, 24, 78] : 287 : 1.0 : 34.30662020905923
[83] : 287 => [82, 24, 75, 78] : 287 : 1.0 : 34.30662020905923
[83, 75] : 287 => [82, 24, 78] : 287 : 1.0 : 34.30662020905923
[82, 75] : 287 => [83, 24, 78] : 287 : 1.0 : 34.30662020905923
[75, 78] : 287 => [82, 83, 24] : 287 : 1.0 : 34.30662020905923
[24, 75] : 287 => [82, 83, 78] : 287 : 1.0 : 34.30662020905923
[82, 83] : 287 => [24, 75, 78] : 287 : 1.0 : 34.30662020905923
[83, 78] : 287 => [82, 24, 75] : 287 : 1.0 : 34.30662020905923
[83, 24] : 287 => [82, 75, 78] : 287 : 1.0 : 34.30662020905923
[82, 78] : 287 => [83, 24, 75] : 287 : 1.0 : 34.30662020905923
[83, 24, 75] : 287 => [82, 78] : 287 : 1.0 : 34.30662020905923
[82, 75, 78] : 287 => [83, 24] : 287 : 1.0 : 34.30662020905923
[82, 24, 75] : 287 => [83, 78] : 287 : 1.0 : 34.30662020905923
[24, 75, 78] : 287 => [82, 83] : 287 : 1.0 : 34.30662020905923
[82, 83, 78] : 287 => [24, 75] : 287 : 1.0 : 34.30662020905923
[82, 83, 24] : 287 => [75, 78] : 287 : 1.0 : 34.30662020905923
[83, 24, 78] : 287 => [82, 75] : 287 : 1.0 : 34.30662020905923
[82, 24, 78] : 287 => [83, 75] : 287 : 1.0 : 34.30662020905923
[82, 24, 75, 78] : 287 => [83] : 287 : 1.0 : 34.30662020905923
[82, 83, 24, 78] : 287 => [75] : 287 : 1.0 : 34.30662020905923
[75] : 287 => [81, 82, 83, 77] : 287 : 1.0 : 34.30662020905923
[83] : 287 => [81, 82, 75, 77] : 287 : 1.0 : 34.30662020905923
[83, 75] : 287 => [81, 82, 77] : 287 : 1.0 : 34.30662020905923
[82, 75] : 287 => [81, 83, 77] : 287 : 1.0 : 34.30662020905923
[81, 75] : 287 => [82, 83, 77] : 287 : 1.0 : 34.30662020905923
[75, 77] : 287 => [81, 82, 83] : 287 : 1.0 : 34.30662020905923
[82, 83] : 287 => [81, 75, 77] : 287 : 1.0 : 34.30662020905923
[81, 83] : 287 => [82, 75, 77] : 287 : 1.0 : 34.30662020905923
[83, 77] : 287 => [81, 82, 75] : 287 : 1.0 : 34.30662020905923
[81, 82] : 287 => [83, 75, 77] : 287 : 1.0 : 34.30662020905923
[82, 77] : 287 => [81, 83, 75] : 287 : 1.0 : 34.30662020905923
[81, 77] : 287 => [82, 83, 75] : 287 : 1.0 : 34.30662020905923
[82, 83, 75] : 287 => [81, 77] : 287 : 1.0 : 34.30662020905923
[81, 83, 75] : 287 => [82, 77] : 287 : 1.0 : 34.30662020905923
[83, 75, 77] : 287 => [81, 82] : 287 : 1.0 : 34.30662020905923
[81, 82, 75] : 287 => [83, 77] : 287 : 1.0 : 34.30662020905923
[82, 75, 77] : 287 => [81, 83] : 287 : 1.0 : 34.30662020905923
[81, 75, 77] : 287 => [82, 83] : 287 : 1.0 : 34.30662020905923
[81, 82, 83] : 287 => [75, 77] : 287 : 1.0 : 34.30662020905923
[82, 83, 77] : 287 => [81, 75] : 287 : 1.0 : 34.30662020905923
[81, 83, 77] : 287 => [82, 75] : 287 : 1.0 : 34.30662020905923
[81, 82, 77] : 287 => [83, 75] : 287 : 1.0 : 34.30662020905923
[81, 82, 75, 77] : 287 => [83] : 287 : 1.0 : 34.30662020905923
[81, 82, 83, 77] : 287 => [75] : 287 : 1.0 : 34.30662020905923
[75] : 287 => [80, 81, 82, 83] : 287 : 1.0 : 34.30662020905923
[83] : 287 => [80, 81, 82, 75] : 287 : 1.0 : 34.30662020905923
[83, 75] : 287 => [80, 81, 82] : 287 : 1.0 : 34.30662020905923
[82, 75] : 287 => [80, 81, 83] : 287 : 1.0 : 34.30662020905923
[81, 75] : 287 => [80, 82, 83] : 287 : 1.0 : 34.30662020905923
[80, 75] : 287 => [81, 82, 83] : 287 : 1.0 : 34.30662020905923
[82, 83] : 287 => [80, 81, 75] : 287 : 1.0 : 34.30662020905923
[81, 83] : 287 => [80, 82, 75] : 287 : 1.0 : 34.30662020905923
[80, 83] : 287 => [81, 82, 75] : 287 : 1.0 : 34.30662020905923
[81, 82] : 287 => [80, 83, 75] : 287 : 1.0 : 34.30662020905923
[80, 82] : 287 => [81, 83, 75] : 287 : 1.0 : 34.30662020905923
[81, 83, 75] : 287 => [80, 82] : 287 : 1.0 : 34.30662020905923
[80, 83, 75] : 287 => [81, 82] : 287 : 1.0 : 34.30662020905923
[81, 82, 75] : 287 => [80, 83] : 287 : 1.0 : 34.30662020905923
[80, 82, 75] : 287 => [81, 83] : 287 : 1.0 : 34.30662020905923
[80, 81, 75] : 287 => [82, 83] : 287 : 1.0 : 34.30662020905923
[81, 82, 83] : 287 => [80, 75] : 287 : 1.0 : 34.30662020905923
[80, 82, 83] : 287 => [81, 75] : 287 : 1.0 : 34.30662020905923
[80, 81, 83] : 287 => [82, 75] : 287 : 1.0 : 34.30662020905923
[80, 81, 82] : 287 => [83, 75] : 287 : 1.0 : 34.30662020905923
[80, 81, 82, 75] : 287 => [83] : 287 : 1.0 : 34.30662020905923
[80, 81, 82, 83] : 287 => [75] : 287 : 1.0 : 34.30662020905923
[75] : 287 => [81, 82, 83, 20] : 287 : 1.0 : 34.30662020905923
[83] : 287 => [81, 82, 20, 75] : 287 : 1.0 : 34.30662020905923
[83, 75] : 287 => [81, 82, 20] : 287 : 1.0 : 34.30662020905923
[82, 75] : 287 => [81, 83, 20] : 287 : 1.0 : 34.30662020905923
[81, 75] : 287 => [82, 83, 20] : 287 : 1.0 : 34.30662020905923
[20, 75] : 287 => [81, 82, 83] : 287 : 1.0 : 34.30662020905923
[82, 83] : 287 => [81, 20, 75] : 287 : 1.0 : 34.30662020905923
[81, 83] : 287 => [82, 20, 75] : 287 : 1.0 : 34.30662020905923
[83, 20] : 287 => [81, 82, 75] : 287 : 1.0 : 34.30662020905923
[81, 82] : 287 => [83, 20, 75] : 287 : 1.0 : 34.30662020905923
[82, 20] : 287 => [81, 83, 75] : 287 : 1.0 : 34.30662020905923
[81, 83, 75] : 287 => [82, 20] : 287 : 1.0 : 34.30662020905923
[83, 20, 75] : 287 => [81, 82] : 287 : 1.0 : 34.30662020905923
[81, 82, 75] : 287 => [83, 20] : 287 : 1.0 : 34.30662020905923
[82, 20, 75] : 287 => [81, 83] : 287 : 1.0 : 34.30662020905923
[81, 20, 75] : 287 => [82, 83] : 287 : 1.0 : 34.30662020905923
[81, 82, 83] : 287 => [20, 75] : 287 : 1.0 : 34.30662020905923
[82, 83, 20] : 287 => [81, 75] : 287 : 1.0 : 34.30662020905923
[81, 83, 20] : 287 => [82, 75] : 287 : 1.0 : 34.30662020905923
[81, 82, 20] : 287 => [83, 75] : 287 : 1.0 : 34.30662020905923
[81, 82, 20, 75] : 287 => [83] : 287 : 1.0 : 34.30662020905923
[81, 82, 83, 20] : 287 => [75] : 287 : 1.0 : 34.30662020905923
[75] : 287 => [81, 82, 83, 76] : 287 : 1.0 : 34.30662020905923
[83] : 287 => [81, 82, 75, 76] : 287 : 1.0 : 34.30662020905923
[83, 75] : 287 => [81, 82, 76] : 287 : 1.0 : 34.30662020905923
[82, 75] : 287 => [81, 83, 76] : 287 : 1.0 : 34.30662020905923
[81, 75] : 287 => [82, 83, 76] : 287 : 1.0 : 34.30662020905923
[75, 76] : 287 => [81, 82, 83] : 287 : 1.0 : 34.30662020905923
[82, 83] : 287 => [81, 75, 76] : 287 : 1.0 : 34.30662020905923
[81, 83] : 287 => [82, 75, 76] : 287 : 1.0 : 34.30662020905923
[83, 76] : 287 => [81, 82, 75] : 287 : 1.0 : 34.30662020905923
[81, 82] : 287 => [83, 75, 76] : 287 : 1.0 : 34.30662020905923
[83, 75, 76] : 287 => [81, 82] : 287 : 1.0 : 34.30662020905923
[81, 82, 75] : 287 => [83, 76] : 287 : 1.0 : 34.30662020905923
[82, 75, 76] : 287 => [81, 83] : 287 : 1.0 : 34.30662020905923
[81, 75, 76] : 287 => [82, 83] : 287 : 1.0 : 34.30662020905923
[81, 82, 83] : 287 => [75, 76] : 287 : 1.0 : 34.30662020905923
[82, 83, 76] : 287 => [81, 75] : 287 : 1.0 : 34.30662020905923
[81, 83, 76] : 287 => [82, 75] : 287 : 1.0 : 34.30662020905923
[81, 82, 76] : 287 => [83, 75] : 287 : 1.0 : 34.30662020905923
[81, 82, 75, 76] : 287 => [83] : 287 : 1.0 : 34.30662020905923
[81, 82, 83, 76] : 287 => [75] : 287 : 1.0 : 34.30662020905923
[75] : 287 => [81, 82, 83, 24] : 287 : 1.0 : 34.30662020905923
[83] : 287 => [81, 82, 24, 75] : 287 : 1.0 : 34.30662020905923
[83, 75] : 287 => [81, 82, 24] : 287 : 1.0 : 34.30662020905923
[82, 75] : 287 => [81, 83, 24] : 287 : 1.0 : 34.30662020905923
[81, 75] : 287 => [82, 83, 24] : 287 : 1.0 : 34.30662020905923
[24, 75] : 287 => [81, 82, 83] : 287 : 1.0 : 34.30662020905923
[82, 83] : 287 => [81, 24, 75] : 287 : 1.0 : 34.30662020905923
[81, 83] : 287 => [82, 24, 75] : 287 : 1.0 : 34.30662020905923
[83, 24] : 287 => [81, 82, 75] : 287 : 1.0 : 34.30662020905923
[81, 82] : 287 => [83, 24, 75] : 287 : 1.0 : 34.30662020905923
[83, 24, 75] : 287 => [81, 82] : 287 : 1.0 : 34.30662020905923
[81, 82, 75] : 287 => [83, 24] : 287 : 1.0 : 34.30662020905923
[82, 24, 75] : 287 => [81, 83] : 287 : 1.0 : 34.30662020905923
[81, 24, 75] : 287 => [82, 83] : 287 : 1.0 : 34.30662020905923
[81, 82, 83] : 287 => [24, 75] : 287 : 1.0 : 34.30662020905923
[82, 83, 24] : 287 => [81, 75] : 287 : 1.0 : 34.30662020905923
[81, 83, 24] : 287 => [82, 75] : 287 : 1.0 : 34.30662020905923
[81, 82, 24] : 287 => [83, 75] : 287 : 1.0 : 34.30662020905923
[81, 82, 24, 75] : 287 => [83] : 287 : 1.0 : 34.30662020905923
[81, 82, 83, 24] : 287 => [75] : 287 : 1.0 : 34.30662020905923
[75] : 287 => [80, 82, 83, 77] : 287 : 1.0 : 34.30662020905923
[83] : 287 => [80, 82, 75, 77] : 287 : 1.0 : 34.30662020905923
[83, 75] : 287 => [80, 82, 77] : 287 : 1.0 : 34.30662020905923
[82, 75] : 287 => [80, 83, 77] : 287 : 1.0 : 34.30662020905923
[75, 77] : 287 => [80, 82, 83] : 287 : 1.0 : 34.30662020905923
[80, 75] : 287 => [82, 83, 77] : 287 : 1.0 : 34.30662020905923
[82, 83] : 287 => [80, 75, 77] : 287 : 1.0 : 34.30662020905923
[83, 77] : 287 => [80, 82, 75] : 287 : 1.0 : 34.30662020905923
[80, 83] : 287 => [82, 75, 77] : 287 : 1.0 : 34.30662020905923
[82, 77] : 287 => [80, 83, 75] : 287 : 1.0 : 34.30662020905923
[80, 82] : 287 => [83, 75, 77] : 287 : 1.0 : 34.30662020905923
[80, 77] : 287 => [82, 83, 75] : 287 : 1.0 : 34.30662020905923
[82, 83, 75] : 287 => [80, 77] : 287 : 1.0 : 34.30662020905923
[83, 75, 77] : 287 => [80, 82] : 287 : 1.0 : 34.30662020905923
[80, 83, 75] : 287 => [82, 77] : 287 : 1.0 : 34.30662020905923
